loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,servo[0],servo[1],navState,navFlags,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
148,60709892,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,2,128,-166,2067,24,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,125,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
152,60711979,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-167,2068,24,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,125,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
156,60714073,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-167,2068,24,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,125,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
160,60716166,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-167,2068,23,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,125,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
164,60718252,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-167,2067,23,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,125,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
168,60720358,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,129,-167,2067,23,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,125,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
172,60722463,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,129,-167,2067,23,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,125,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
176,60724525,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,129,-167,2067,23,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
180,60726575,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,2,129,-167,2067,23,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
184,60728668,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,2,130,-168,2066,23,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
188,60730744,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,2,130,-168,2065,23,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
192,60732817,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,2,130,-168,2065,22,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
196,60734850,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,2,130,-168,2065,22,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
200,60736963,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,130,-167,2065,22,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
204,60739083,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,130,-168,2064,22,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
208,60741103,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,130,-168,2063,22,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
212,60743181,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,130,-168,2063,22,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
216,60745274,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,130,-168,2062,21,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
220,60747345,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,129,-168,2062,21,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
224,60749461,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,129,-168,2062,21,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228,60751529,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-168,2063,21,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
232,60753608,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-168,2064,21,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
236,60755692,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-168,2064,21,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
240,60757782,18,9,0,8,4,0,0,0,0,0,0,29,21,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-168,2065,21,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
244,60760046,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-168,2064,21,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
248,60762177,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-168,2064,21,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
252,60764250,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-168,2064,20,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
256,60766350,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-168,2064,20,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
260,60768460,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,128,-168,2064,20,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
264,60770507,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,128,-168,2065,20,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
268,60772569,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,128,-168,2065,20,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
272,60774663,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,128,-168,2066,20,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
276,60776724,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,128,-168,2066,19,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
280,60778895,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,128,-169,2066,19,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
284,60780970,18,9,0,8,4,-1,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,128,-169,2066,19,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
288,60783040,18,9,0,8,4,-1,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,128,-169,2066,19,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
292,60785120,18,9,0,8,4,-1,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,127,-170,2066,19,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
296,60787255,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,127,-170,2065,19,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
300,60789311,18,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,127,-170,2064,19,1488,1436,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,400,411,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
