loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,servo[0],servo[1],navState,navFlags,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
29612,83286979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-169,2066,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,176,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29616,83289022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-169,2067,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,176,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29620,83291080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-169,2067,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,176,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29624,83293180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-169,2067,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29628,83295186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,132,-169,2068,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29632,83297400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,132,-170,2068,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29636,83299441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,132,-170,2069,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29640,83301476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,133,-171,2069,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29644,83303539,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,133,-171,2069,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29648,83305598,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,133,-170,2069,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29652,83307683,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,134,-170,2069,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29656,83309739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,134,-170,2069,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29660,83311859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,133,-170,2069,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29664,83313951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,133,-170,2069,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29668,83315961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,132,-170,2069,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29672,83317995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,132,-170,2069,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29676,83320182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-170,2069,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29680,83322178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-170,2068,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29684,83324208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-170,2068,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29688,83326220,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,130,-170,2068,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29692,83328386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,130,-170,2067,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,131,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29696,83330419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-169,2067,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29700,83332442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,131,-169,2067,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29704,83334482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,131,-169,2067,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29708,83336532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,132,-168,2067,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,120,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29712,83338576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,133,-167,2068,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29716,83340614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,134,-166,2068,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29720,83342647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,134,-166,2068,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29724,83344878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,134,-165,2068,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29728,83346944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,135,-165,2068,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29732,83348953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,135,-165,2068,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29736,83350972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,134,-165,2067,14,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29740,83353009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,134,-166,2066,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29744,83355063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,133,-166,2066,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,140,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29748,83357116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,132,-167,2066,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29752,83359135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,132,-167,2065,12,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29756,83361166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-167,2065,12,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29760,83363201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-168,2065,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29764,83365269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-168,2065,14,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29768,83367309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-168,2065,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29772,83369353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-168,2066,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29776,83371391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-168,2066,13,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
29780,83373435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-168,2066,12,1500,1500,1,37,1,ARM|MANUAL,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,422,438,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
