t_s,cell,phase,throttle,elevator_trim,axis,amplitude,cmd_aileron,cmd_elevator,cmd_throttle,elev_trimmed,rate_p,rate_q,rate_r,phi,theta,psi,vel_x,vel_y,vel_z,v_rel_airmass,pos_x,pos_y,pos_z,flight_cl
0.535000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.018622,0.450000,0.018622,-0.022376,-0.419948,0.502941,-0.102581,-0.165180,3.425969,-41.314789,0.604636,6.515633,32.316179,-22.269214,0.191027,-178.600053,0.401981
0.540000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.018951,0.450000,0.018951,-0.018331,-0.422013,0.493100,-0.103134,-0.167018,3.428699,-41.342318,0.604352,6.573060,32.298985,-22.477247,0.194049,-178.567331,0.408405
0.545000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.019283,0.450000,0.019283,-0.014002,-0.421709,0.483053,-0.103663,-0.168864,3.431382,-41.369799,0.603727,6.632867,32.303811,-22.685420,0.197070,-178.534316,0.405708
0.550000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.019617,0.450000,0.019617,-0.010165,-0.425724,0.472846,-0.104169,-0.170723,3.434017,-41.398713,0.603114,6.688424,32.293140,-22.893734,0.200087,-178.501013,0.415900
0.555000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.019954,0.450000,0.019954,-0.006202,-0.425583,0.462737,-0.104652,-0.172596,3.436603,-41.426992,0.602250,6.748030,32.379241,-23.102192,0.203100,-178.467422,0.409156
0.560000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.020295,0.450000,0.020295,-0.001793,-0.424049,0.452254,-0.105109,-0.174469,3.439138,-41.454692,0.601206,6.809182,32.446697,-23.310790,0.206109,-178.433529,0.400923
0.565000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.020639,0.450000,0.020639,0.002022,-0.421506,0.441519,-0.105542,-0.176336,3.441620,-41.482116,0.599974,6.871914,32.412222,-23.519528,0.209112,-178.399326,0.393441
0.570000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.020985,0.450000,0.020985,0.006088,-0.421663,0.430505,-0.105950,-0.178202,3.444049,-41.510622,0.598487,6.932977,32.418476,-23.728406,0.212108,-178.364814,0.397254
0.575000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.021335,0.450000,0.021335,0.011093,-0.421660,0.419290,-0.106330,-0.180074,3.446423,-41.539345,0.596813,6.993973,32.483478,-23.937429,0.215096,-178.329997,0.398588
0.580000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.021688,0.450000,0.021688,0.016630,-0.421938,0.407898,-0.106678,-0.181951,3.448741,-41.568162,0.595061,7.054459,32.496618,-24.146596,0.218076,-178.294875,0.398974
0.585000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.022043,0.450000,0.022043,0.022277,-0.424173,0.396277,-0.106992,-0.183840,3.451003,-41.597872,0.593146,7.113023,32.550959,-24.355911,0.221046,-178.259457,0.404716
0.590000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.022402,0.450000,0.022402,0.027434,-0.426435,0.384515,-0.107273,-0.185745,3.453209,-41.627859,0.591171,7.170826,32.637474,-24.565375,0.224007,-178.223747,0.407501
0.595000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.022763,0.450000,0.022763,0.032652,-0.424295,0.372533,-0.107522,-0.187657,3.455356,-41.656598,0.588971,7.232878,32.674629,-24.774988,0.226957,-178.187738,0.395955
0.600000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.023128,0.450000,0.023128,0.037158,-0.422599,0.360547,-0.107738,-0.189565,3.457442,-41.685328,0.586649,7.295958,32.698125,-24.984745,0.229896,-178.151416,0.389410
0.605000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.023496,0.450000,0.023496,0.041751,-0.427694,0.348396,-0.107925,-0.191488,3.459470,-41.716297,0.584358,7.351922,32.755164,-25.194653,0.232824,-178.114796,0.405567
0.610000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.023866,0.450000,0.023866,0.046572,-0.432730,0.336125,-0.108081,-0.193442,3.461440,-41.747883,0.582012,7.405896,32.802975,-25.404718,0.235740,-178.077902,0.414961
0.615000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.024239,0.450000,0.024239,0.051431,-0.437394,0.323676,-0.108205,-0.195426,3.463350,-41.779780,0.579520,7.459362,32.880788,-25.614942,0.238643,-178.040738,0.418934
0.620000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.024615,0.450000,0.024615,0.056394,-0.439340,0.311056,-0.108297,-0.197434,3.465200,-41.811066,0.576878,7.514811,32.930573,-25.825326,0.241534,-178.003303,0.413790
0.625000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.024993,0.450000,0.024993,0.060261,-0.442438,0.298141,-0.108357,-0.199461,3.466988,-41.842924,0.574082,7.569045,32.998858,-26.035869,0.244412,-177.965593,0.414997
0.630000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.025375,0.450000,0.025375,0.064412,-0.439940,0.285065,-0.108389,-0.201496,3.468710,-41.873208,0.571044,7.628658,33.074615,-26.246568,0.247275,-177.927599,0.400650
0.635000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.025759,0.450000,0.025759,0.068598,-0.445422,0.271745,-0.108390,-0.203546,3.470367,-41.905804,0.568035,7.680439,33.075822,-26.457425,0.250122,-177.889326,0.414699
0.640000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.026145,0.450000,0.026145,0.072392,-0.447416,0.258315,-0.108361,-0.205622,3.471959,-41.938204,0.564754,7.734465,33.077637,-26.668446,0.252954,-177.850789,0.414671
0.645000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.026535,0.450000,0.026535,0.075703,-0.444068,0.244862,-0.108303,-0.207701,3.473483,-41.968947,0.561206,7.795026,33.103794,-26.879626,0.255769,-177.811965,0.398277
0.650000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.026928,0.450000,0.026928,0.080096,-0.440401,0.231536,-0.108215,-0.209771,3.474938,-41.999137,0.557545,7.857737,33.058542,-27.090959,0.258566,-177.772833,0.386736
0.655000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.027324,0.450000,0.027324,0.084827,-0.439553,0.218314,-0.108093,-0.211837,3.476324,-42.030290,0.553705,7.919109,33.100593,-27.302446,0.261344,-177.733391,0.387809
0.660000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.027723,0.450000,0.027723,0.089943,-0.436110,0.204900,-0.107934,-0.213899,3.477642,-42.060621,0.549700,7.983011,33.130921,-27.514089,0.264102,-177.693636,0.380639
0.665000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.028126,0.450000,0.028126,0.095269,-0.429622,0.191564,-0.107737,-0.215944,3.478889,-42.089636,0.545531,8.051799,33.324110,-27.725880,0.266840,-177.653549,0.365580
0.670000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.028532,0.450000,0.028532,0.101438,-0.429066,0.178152,-0.107499,-0.217979,3.480066,-42.119655,0.541602,8.114584,33.378933,-27.937820,0.269558,-177.613133,0.371256
0.675000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.028941,0.450000,0.028941,0.106456,-0.424373,0.164654,-0.107220,-0.220009,3.481173,-42.148702,0.537445,8.181734,33.413285,-28.149909,0.272256,-177.572392,0.362743
0.680000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.029353,0.450000,0.029353,0.111736,-0.419812,0.150996,-0.106901,-0.222023,3.482208,-42.177386,0.533090,8.250542,33.386604,-28.362144,0.274932,-177.531312,0.355747
0.685000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.029769,0.450000,0.029769,0.117323,-0.420108,0.137190,-0.106542,-0.224034,3.483172,-42.207662,0.528511,8.315596,33.522669,-28.574526,0.277586,-177.489896,0.364080
0.690000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.030188,0.450000,0.030188,0.122629,-0.415950,0.123231,-0.106141,-0.226043,3.484064,-42.236300,0.523964,8.384149,33.721289,-28.787057,0.280217,-177.448147,0.354835
0.695000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.030610,0.450000,0.030610,0.130408,-0.417401,0.109422,-0.105693,-0.228053,3.484883,-42.265905,0.519609,8.447239,33.755199,-28.999734,0.282826,-177.406068,0.361463
0.700000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.031036,0.450000,0.031036,0.138129,-0.417474,0.095574,-0.105191,-0.230075,3.485632,-42.295587,0.515020,8.511480,33.757614,-29.212561,0.285413,-177.363672,0.361844
0.705000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.031465,0.450000,0.031465,0.146298,-0.420626,0.081733,-0.104636,-0.232112,3.486310,-42.326368,0.510270,8.573100,33.834904,-29.425540,0.287976,-177.320960,0.368794
0.710000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.031897,0.450000,0.031897,0.154178,-0.420923,0.067745,-0.104025,-0.234166,3.486918,-42.356352,0.505446,8.636681,33.885077,-29.638672,0.290515,-177.277936,0.364699
0.715000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.032332,0.450000,0.032332,0.161510,-0.419514,0.053659,-0.103360,-0.236224,3.487452,-42.385636,0.500477,8.702830,33.937369,-29.851953,0.293030,-177.234587,0.356761
0.720000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.032770,0.450000,0.032770,0.168382,-0.418144,0.039730,-0.102644,-0.238283,3.487912,-42.414654,0.495485,8.769927,33.889377,-30.065380,0.295520,-177.190905,0.350967
0.725000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.033212,0.450000,0.033212,0.175145,-0.418253,0.025710,-0.101877,-0.240346,3.488299,-42.444377,0.490178,8.836693,33.950952,-30.278956,0.297984,-177.146889,0.351726
0.730000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.033657,0.450000,0.033657,0.181990,-0.413571,0.011351,-0.101058,-0.242406,3.488611,-42.472331,0.484730,8.908316,34.007786,-30.492677,0.300421,-177.102526,0.338823
0.735000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.034106,0.450000,0.034106,0.187923,-0.412907,-0.002984,-0.100190,-0.244460,3.488847,-42.501081,0.479220,8.977527,34.024606,-30.706540,0.302831,-177.057811,0.339673
0.740000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.034559,0.450000,0.034559,0.193376,-0.409166,-0.017323,-0.099276,-0.246510,3.489005,-42.528902,0.473565,9.050371,34.017907,-30.920546,0.305213,-177.012742,0.331392
0.745000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.035015,0.450000,0.035015,0.198524,-0.404615,-0.031731,-0.098316,-0.248546,3.489087,-42.556092,0.467721,9.126036,33.982848,-31.134690,0.307566,-176.967301,0.322340
0.750000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.035475,0.450000,0.035475,0.202962,-0.401787,-0.045960,-0.097313,-0.250572,3.489090,-42.583588,0.461747,9.201956,34.010469,-31.348972,0.309890,-176.921481,0.319444
0.755000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.035939,0.450000,0.035939,0.207094,-0.397479,-0.060111,-0.096270,-0.252586,3.489017,-42.610262,0.455744,9.280339,34.117487,-31.563390,0.312184,-176.875275,0.311731
0.760000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.036407,0.450000,0.036407,0.211271,-0.395671,-0.074215,-0.095186,-0.254592,3.488868,-42.637099,0.449776,9.357051,34.147191,-31.777943,0.314447,-176.828681,0.311184
0.765000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.036879,0.450000,0.036879,0.215883,-0.396418,-0.088561,-0.094061,-0.256602,3.488642,-42.664919,0.443516,9.431401,34.193399,-31.992633,0.316681,-176.781710,0.317229
0.770000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.037354,0.450000,0.037354,0.220061,-0.396019,-0.102799,-0.092895,-0.258619,3.488341,-42.692320,0.437227,9.507009,34.237339,-32.207463,0.318883,-176.734364,0.315471
0.775000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.037833,0.450000,0.037833,0.222984,-0.403560,-0.116762,-0.091691,-0.260660,3.487966,-42.722373,0.430849,9.574793,34.248793,-32.422437,0.321053,-176.686660,0.332916
0.780000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.038315,0.450000,0.038315,0.225961,-0.406594,-0.130640,-0.090453,-0.262733,3.487519,-42.751664,0.424360,9.645555,34.307547,-32.637560,0.323191,-176.638609,0.331764
0.785000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.038801,0.450000,0.038801,0.229040,-0.411291,-0.144469,-0.089180,-0.264831,3.486999,-42.781355,0.417789,9.714772,34.326973,-32.852832,0.325296,-176.590208,0.333954
0.790000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.039290,0.450000,0.039290,0.231476,-0.415212,-0.158284,-0.087873,-0.266956,3.486407,-42.811184,0.411063,9.784261,34.345921,-33.068254,0.327368,-176.541461,0.334226
0.795000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.039783,0.450000,0.039783,0.233580,-0.417282,-0.171959,-0.086534,-0.269102,3.485742,-42.840488,0.404285,9.855709,34.407974,-33.283824,0.329407,-176.492361,0.329429
0.800000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.040279,0.450000,0.040279,0.235653,-0.416978,-0.185654,-0.085164,-0.271256,3.485004,-42.868776,0.397491,9.929786,34.387326,-33.499540,0.331411,-176.442897,0.320538
0.805000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.040779,0.450000,0.040779,0.237683,-0.423118,-0.199183,-0.083763,-0.273430,3.484192,-42.899479,0.390362,9.998080,34.438569,-33.715403,0.333381,-176.393077,0.332342
0.810000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.041283,0.450000,0.041283,0.239636,-0.425023,-0.212776,-0.082330,-0.275629,3.483309,-42.929192,0.383204,10.068914,34.562627,-33.931419,0.335314,-176.342910,0.329157
0.815000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.041789,0.450000,0.041789,0.241467,-0.431201,-0.226313,-0.080866,-0.277852,3.482353,-42.960136,0.375950,10.135029,34.711382,-34.147588,0.337212,-176.292400,0.336941
0.820000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.042299,0.450000,0.042299,0.242692,-0.436019,-0.239892,-0.079372,-0.280106,3.481325,-42.990967,0.368680,10.200393,34.747799,-34.363912,0.339074,-176.241561,0.338988
0.825000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.042813,0.450000,0.042813,0.245159,-0.436104,-0.253318,-0.077847,-0.282376,3.480224,-43.020307,0.361385,10.270723,34.804603,-34.580388,0.340899,-176.190384,0.328458
0.830000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.043330,0.450000,0.043330,0.247331,-0.437745,-0.266444,-0.076287,-0.284655,3.479049,-43.049827,0.354085,10.340407,34.837784,-34.797011,0.342688,-176.138856,0.325407
0.835000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.043851,0.450000,0.043851,0.249995,-0.435719,-0.279554,-0.074693,-0.286935,3.477802,-43.078130,0.346759,10.413870,34.927438,-35.013780,0.344440,-176.086970,0.315504
0.840000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.044375,0.450000,0.044375,0.251850,-0.435212,-0.292516,-0.073063,-0.289212,3.476482,-43.106445,0.339448,10.486635,34.981917,-35.230692,0.346155,-176.034719,0.312205
0.845000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.044903,0.450000,0.044903,0.252198,-0.439631,-0.305342,-0.071405,-0.291501,3.475091,-43.136732,0.331869,10.554172,35.017665,-35.447751,0.347834,-175.982117,0.322741
0.850000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.045434,0.450000,0.045434,0.252361,-0.438130,-0.317978,-0.069722,-0.293800,3.473629,-43.165257,0.324423,10.626976,35.089583,-35.664959,0.349474,-175.929164,0.313786
0.855000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.045969,0.450000,0.045969,0.252695,-0.440595,-0.330251,-0.068014,-0.296103,3.472098,-43.194675,0.316904,10.696861,35.116973,-35.882312,0.351078,-175.875854,0.316153
0.860000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.046507,0.450000,0.046507,0.253926,-0.441054,-0.342439,-0.066278,-0.298415,3.470497,-43.223737,0.309277,10.768213,35.178559,-36.099812,0.352643,-175.822192,0.313671
0.865000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.047049,0.450000,0.047049,0.254430,-0.442873,-0.354473,-0.064515,-0.300734,3.468829,-43.253140,0.301579,10.838415,35.213342,-36.317459,0.354170,-175.768175,0.314441
0.870000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.047595,0.450000,0.047595,0.253839,-0.445316,-0.366480,-0.062728,-0.303065,3.467093,-43.283074,0.293698,10.907630,35.295414,-36.535256,0.355658,-175.713810,0.316849
0.875000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.048143,0.450000,0.048143,0.254093,-0.448967,-0.378163,-0.060918,-0.305411,3.465290,-43.313462,0.285755,10.975015,35.262336,-36.753204,0.357107,-175.659103,0.320245
0.880000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.048696,0.450000,0.048696,0.254719,-0.449950,-0.389705,-0.059083,-0.307770,3.463422,-43.343384,0.277697,11.045212,35.354898,-36.971305,0.358516,-175.604053,0.316455
0.885000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.049251,0.450000,0.049251,0.254726,-0.450546,-0.401108,-0.057221,-0.310132,3.461487,-43.372747,0.269733,11.115893,35.454772,-37.189554,0.359884,-175.548650,0.311969
0.890000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.049810,0.450000,0.049810,0.254046,-0.456560,-0.412348,-0.055337,-0.312510,3.459488,-43.404209,0.261423,11.180520,35.475285,-37.407957,0.361212,-175.492909,0.322754
0.895000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.050373,0.450000,0.050373,0.252140,-0.460718,-0.423539,-0.053435,-0.314914,3.457426,-43.435901,0.252948,11.245508,35.505643,-37.626519,0.362498,-175.436844,0.326004
0.900000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.050938,0.450000,0.050938,0.250781,-0.467686,-0.434532,-0.051516,-0.317344,3.455300,-43.468991,0.244148,11.307062,35.609466,-37.845243,0.363741,-175.380463,0.334398
0.905000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.051507,0.450000,0.051507,0.248849,-0.470145,-0.445531,-0.049582,-0.319797,3.453111,-43.500723,0.235502,11.371394,35.724315,-38.064131,0.364940,-175.323766,0.329068
0.910000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.052078,0.450000,0.052078,0.247385,-0.471451,-0.456025,-0.047631,-0.322258,3.450859,-43.531582,0.227076,11.437320,35.746080,-38.283176,0.366096,-175.266745,0.321861
0.915000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.052654,0.450000,0.052654,0.245486,-0.472973,-0.466475,-0.045663,-0.324724,3.448545,-43.562784,0.218446,11.503285,35.792726,-38.502378,0.367210,-175.209393,0.319985
0.920000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.053232,0.450000,0.053232,0.243902,-0.473638,-0.476870,-0.043679,-0.327193,3.446170,-43.593750,0.209742,11.569853,35.800660,-38.721736,0.368280,-175.151710,0.317372
0.925000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.053814,0.450000,0.053814,0.242057,-0.471515,-0.487103,-0.041678,-0.329657,3.443733,-43.623639,0.201144,11.639940,35.836978,-38.941247,0.369308,-175.093686,0.309004
0.930000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.054400,0.450000,0.054400,0.240266,-0.472327,-0.497072,-0.039661,-0.332114,3.441235,-43.654353,0.192359,11.707981,35.802959,-39.160910,0.370291,-175.035316,0.310111
0.935000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.054988,0.450000,0.054988,0.237356,-0.473669,-0.506818,-0.037630,-0.334575,3.438678,-43.685790,0.183371,11.775605,35.872968,-39.380731,0.371231,-174.976607,0.312509
0.940000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.055581,0.450000,0.055581,0.234842,-0.472411,-0.516407,-0.035587,-0.337032,3.436062,-43.715993,0.174570,11.845676,35.830789,-39.600706,0.372126,-174.917554,0.306288
0.945000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.056176,0.450000,0.056176,0.232310,-0.472794,-0.525614,-0.033532,-0.339483,3.433388,-43.746867,0.165597,11.915653,35.912302,-39.820835,0.372976,-174.858151,0.305843
0.950000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.056776,0.450000,0.056776,0.230876,-0.469673,-0.534709,-0.031462,-0.341925,3.430659,-43.776004,0.156900,11.989044,36.012935,-40.041115,0.373782,-174.798389,0.296302
0.955000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.057379,0.450000,0.057379,0.228688,-0.469434,-0.543350,-0.029376,-0.344353,3.427874,-43.805590,0.148197,12.060806,36.034456,-40.261542,0.374545,-174.738264,0.295207
0.960000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.057986,0.450000,0.057986,0.227027,-0.467876,-0.551618,-0.027276,-0.346773,3.425036,-43.834758,0.139562,12.134345,36.073148,-40.482118,0.375264,-174.677776,0.291235
0.965000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.058596,0.450000,0.058596,0.224744,-0.470006,-0.559613,-0.025161,-0.349190,3.422147,-43.865246,0.130646,12.204748,36.203215,-40.702844,0.375940,-174.616929,0.296249
0.970000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.059209,0.450000,0.059209,0.222425,-0.476435,-0.567656,-0.023035,-0.351623,3.419208,-43.897810,0.121176,12.268905,36.292714,-40.923728,0.376569,-174.555744,0.309366
0.975000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.059826,0.450000,0.059826,0.219846,-0.476866,-0.575512,-0.020896,-0.354069,3.416219,-43.928421,0.112088,12.337794,36.325988,-41.144772,0.377153,-174.494228,0.302589
0.980000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.060447,0.450000,0.060447,0.216260,-0.476630,-0.582901,-0.018749,-0.356509,3.413181,-43.958312,0.103229,12.409034,36.383707,-41.365968,0.377691,-174.432361,0.295199
0.985000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.061071,0.450000,0.061071,0.213784,-0.474420,-0.589964,-0.016594,-0.358938,3.410096,-43.987015,0.094610,12.482973,36.473251,-41.587311,0.378185,-174.370131,0.286055
0.990000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.061698,0.450000,0.061698,0.210596,-0.476579,-0.596632,-0.014430,-0.361361,3.406966,-44.017090,0.085737,12.553167,36.504095,-41.808802,0.378636,-174.307540,0.289751
0.995000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.062330,0.450000,0.062330,0.207945,-0.472639,-0.602924,-0.012258,-0.363774,3.403793,-44.044816,0.077404,12.629564,36.596619,-42.030439,0.379044,-174.244583,0.277714
1.000000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.062965,0.450000,0.062965,0.204952,-0.476976,-0.608624,-0.010079,-0.366182,3.400579,-44.075160,0.068579,12.699056,36.664100,-42.252221,0.379409,-174.181262,0.286899
1.005000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.063604,0.450000,0.063604,0.201809,-0.474463,-0.614250,-0.007893,-0.368588,3.397327,-44.103251,0.060207,12.773985,36.679336,-42.474151,0.379731,-174.117579,0.277826
1.010000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.064246,0.450000,0.064246,0.196744,-0.477386,-0.619631,-0.005708,-0.370989,3.394036,-44.133222,0.051418,12.845062,36.706143,-42.696227,0.380010,-174.053532,0.283247
1.015000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.064892,0.450000,0.064892,0.193136,-0.476110,-0.624559,-0.003523,-0.373387,3.390708,-44.161736,0.042986,12.919913,36.678695,-42.918450,0.380246,-173.989119,0.276702
1.020000,0,trim,0.450000,0.000000,0,0.150000,0.000000,0.065542,0.450000,0.065542,0.188896,-0.472012,-0.629052,-0.001338,-0.375765,3.387347,-44.188558,0.035034,12.999818,36.618551,-43.140813,0.380441,-173.924320,0.264525
